Category,Sub Category,Product_id,Product_name,Price,Rating_value,Rating_count,Frequently_bought_together
Sách tiếng Việt ,Sách thiếu nhi ,502034,Từ Điển Hình Ảnh Cho Bé - Động Vật,21000,4.3,4,502041;502007;419751;
Sách tiếng Việt ,Sách Tôn Giáo - Tâm Linh,1196103,Chớ Vội Vã Dù Dòng Đời Xô Ngã,56250,5,4,1196101;1008713;1016184;1016204;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,578755,Khơi Nguồn Năng Lượng Tích Cực,68600,5,2,543231;574619;486506;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Học Sinh,465675,Thước Bộ Thiên Long SR-09/DO,14000,5,2,None
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,1565647,Tuyệt Kĩ Luyện Giải Đề Thi Trắc Nghiệm Tiếng Anh,40000,5,1,1565649;1565651;1565653;1549749;
Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,1914659,Kỹ Thuật Và Thực Hành Yoga Toàn Tập,146520,5,1,1935359;1826771;1935361;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3054479,Bách Quỷ Dạ Hành Ký - Tập 15,24920,5,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3636317,Soul Eater Vol.8,25000,0,0,None
"Truyện Tranh, Manga, Comic",Các Truyện Tranh Khác,2734401,Dòng Sông Huyền Bí - Tập 17,20000,3,2,None
Sách tiếng Việt ,Sách văn học,341328,Kỳ Nghỉ Hè Ở Roma (Tiểu Thuyết),32500,3.9,16,360534;348559;338441;
Sách tiếng Việt ,Sách văn học,468586,Sài Gòn - Thị Thành Hoang Dại,51750,4.3,17,569428;394174;385481;423978;
Sách tiếng Việt ,Sách văn học,363359,Cô Gái U80,95000,4.7,13,361816;339495;369045;
Sách tiếng Việt ,Sách thiếu nhi ,415632,Nhật Ký Chú Bé Nhút Nhát - Tập 6: Mắc Kẹt,50000,4.5,17,None
Sách văn học,Truyện ngắn - Tản văn,3718601,Bi Thương Ngược Dòng Thành Sông,90500,4.2,7,None
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,355202,Ping 2 - Hành Trình Ra Biển Lớn,29000,4.4,18,358167;537456;532527;
Sách Lịch sử,Lịch Sử Thế Giới,1726555,Hàn Phi Tử,54500,4.8,4,None
Sách tiếng Việt ,Sách kinh tế,554940,Phụng Sự Để Dẫn Đầu,68080,4.8,4,None
Sách văn học,Tác phẩm kinh điển,1656041,Trong Gia Đình,50000,4.2,13,1656037;1656043;1656039;1392943;
Sách Lịch sử,Lịch Sử Việt Nam,847470,Vũ Tịch,78400,4.6,13,876628;847682;1016224;752248;
Sách tiếng Việt ,Sách văn học,397010,Bồ Câu Chung Mái Vòm (Tái Bản 2014),58500,4.1,22,374226;478621;408892;447728;
Văn học nước ngoài,Tiểu thuyết ,2180181,Mắc Kẹt,94000,4.7,3,None
Văn phòng phẩm - Quà lưu niệm,Thú Nhồi Bông,2832449,Chó Ký Ức - Gấu Bông Phim Thư Ký Kim Sao Thế ?,240000,4.7,3,None
Sách tiếng Việt ,Sách văn học,405140,Những Tháng Năm Hổ Phách (Tập 1),94500,4.3,14,401371;532256;532728;423984;
Sách tiếng Việt ,Sách văn học,434152,Ván Bài Lật Ngửa (Tập 1),198900,4.8,11,434158;501600;428913;417666;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",446539,Thám Tử Kindaichi (Tập 7) - Án Mạng Tại Dị Nhân Quán,25000,4.9,10,452468;444749;448845;463800;
Sách tiếng Việt ,Sách văn học,390842,Yêu Như Là Sống,54000,4.2,14,485910;490385;455120;
Sách tiếng Việt ,Sách văn học,525055,Em Muốn Có Một Cuộc Tình Già Với Anh (Tái Bản),100000,4.5,16,None
Sách văn học,Truyện tranh,3718783,Cuộc Đời Kì Lạ Của Một Cậu Chó – Tập 1,63700,4.4,3,None
Sách tiếng Việt ,Sách văn học,470907,Yêu Anh Tới Tận Mặt Trăng Và...Quay Trở Lại,71540,4.2,22,451597;459270;391193;467580;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",414781,Thám Tử Lừng Danh Conan Tập 44 (Tái Bản 2014),16020,4.5,11,414878;414872;414929;414883;
Sách tiếng Việt ,Sách thiếu nhi ,437679,Truyện Cổ Andersen (Kim Đồng),93000,4,11,443997;587974;652647;
Sách tiếng Việt ,Sách thiếu nhi ,440270,Series Truyện Tranh Kiệt Tác Văn Chương - Những Cuộc Phiêu Lưu Của  Sherlock Holmes,40600,4.7,10,None
Sách tiếng Việt ,Sách văn học,316946,Nữ Thám Tử Nancy Drew - Không Dấu Vết,21000,4.7,10,316947;316912;448838;449916;
Văn học nước ngoài,Tiểu thuyết ,1749159,An (Tặng Kèm Bookmark Tiệm Bánh Dorayaki),71000,3.7,18,1736799;1826145;1886563;1891375;
Sách tiếng Việt ,Sách kinh tế,527294,AQ - Chỉ Số Vượt Khó,73260,4.2,5,468371;427865;353420;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,1661073,"Cư Xử Như Người Thành Công, Suy Nghĩ Như Người Thành Đạt",60000,4,1,1662333;1653659;1667147;1667151;
Sách tiếng Việt ,Sách kinh tế,442030,Tư Duy Đúng Cách - Tư Duy Sáng Tạo,29750,4.4,5,442031;442032;365949;431076;
Sách kinh tế,Sách kỹ năng làm việc,868907,Vương Quốc Sáng Tạo (Tái Bản),80500,4.9,7,916569;894827;1006209;
Sách văn học,Light novel,2124611,Cấm Thư Ma Thuật Index (Tập 1),63000,4.5,12,2180437;2066669;2013163;2063609;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",414773,Thám Tử Lừng Danh Conan Tập 53 (Tái Bản 2014),16020,4.5,12,414856;414863;414741;414738;
Sách văn học,Tác phẩm kinh điển,598776,Boxset Nghìn Lẻ Một Đêm,162400,4.4,17,691313;884432;691136;497088;
Sách tiếng Việt ,Sách văn học,411864,Sự Chán Chường Của Suzumiya Haruhi,37800,4.3,21,387334;466949;596936;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,466152,Chặn Sách 9262 Deli,86000,4.7,6,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,459065,Tài Liệu Luyện Thi Năng Lực Tiếng Nhật N3 - Ngữ Pháp,79000,4.5,10,425033;396631;558993;402807;
Sách văn học,Truyện ngắn - Tản văn,3638033,Trăm Năm Cô Đơn,118300,4,4,None
Sách tiếng Việt ,Sách kinh tế,461661,Sử Dụng Trí Tuệ Của Bạn (Tái Bản 2015),136000,4.8,9,391666;514238;381238;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",353093,Short Program Girl Type (Tập 4),26000,4.6,11,374343;351138;351136;351102;
Sách tiếng Việt ,Sách thiếu nhi ,445049,Truyện Cổ Triều Tiên,78840,4.3,18,341753;395211;524792;341758;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,475844,Truyện Ehon - Thực Phẩm Tâm Hồn Cho Bé - Thỏ Con Tập Làm Mẹ,31500,4.5,8,475801;475852;475806;475849;
Sách kinh tế,Sách Marketing - Bán hàng ,1284187,WhatElse - Ủ Mưu Sáng Tạo: Mùa Săn (Tập 1),185000,4.4,13,1284961;1352345;1365031;1380755;
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,653543,Để Không Chỉ Là Gái Ngoan,83000,4.4,13,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,530129,Tự Học Viết Tiếng Nhật Căn Bản Hiragana (Tái Bản 2016),23800,2.7,3,549173;576564;558998;
Sách văn học,Truyện trinh thám,951186,Hồ Sơ Số 113,71200,4.1,12,636283;913266;444808;877245;
Sách tiếng Việt ,Sách văn học,376717,Lựa Chọn Của Trái Tim (Tái Bản),71000,4.6,15,None
Sách tiếng Việt ,Sách thiếu nhi ,419729,Cánh Buồm Đỏ Thắm (Tái Bản 2015),15400,4.6,15,419272;452845;406455;
Sách tiếng Việt ,Sách văn học,369390,Đế Hoàng Phi - Tập 2,102000,4.6,15,548241;362195;347256;521143;
Sách tiếng Việt ,Sách văn học,386916,Trọng Tử (Bìa Cứng - Tập 3),96600,4.6,15,389853;386650;423948;
Văn học Việt Nam,Tiểu thuyết,2224525,Mai Sau Ai Sẽ Nắm Tay Mình (Tặng Kèm Bookmark),61600,4,2,2216865;2222667;2202109;2248197;
Sách tiếng Việt ,Sách kinh tế,971704,Tạo Lập Mô Hình Kinh Doanh (Tái bản),209300,3.4,3,447192;596769;1006403;1015864;
Sách Tâm lý - Giới tính,Sách Tâm Lý Tuổi Teen,691111,Những Cô Gái Mỹ - Mạng Xã Hội Và Cuộc Sống Thầm Kín Của Tuổi Dậy Thì,64500,3.4,3,883468;883390;883404;1036626;
Sách kinh tế,Bài học kinh doanh,1734379,Nói Sao Để Thành Công - Trau Dồi Tiếng Anh Trong Kinh Doanh,62400,4.5,4,1734377;1727949;1826681;1727945;
Sách kinh tế,Bài học kinh doanh,2394181,"Thương trường kỳ truyện - Những câu chuyện kỳ lạ, kỳ bí và kỳ cục trong kinh doanh",90000,4.5,4,None
Sách Tham Khảo,Sách Luyện Thi Đại Học - Cao Đẳng,1600123,Bứt Phá Điểm Thi THPT Quốc Gia Bằng Casio Chuyên Đề Hình Học,51800,4.5,7,1600113;1602299;1600115;1602293;
Bút - Viết các loại,Bút vẽ kỹ thuật,93341,Bút Vẽ Kỹ Thuật Artline EK - 233,29000,4.9,9,None
Sách tiếng Việt ,Sách thiếu nhi ,410912,Kỹ Năng Sinh Tồn Cho Trẻ - Tập 3,52000,4.9,9,410919;410923;452791;419596;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",393914,Doraemon - Truyện Dài - Tập 10 - Nobita Và Hành Tinh Muông Thú (2014),14240,4.9,9,414860;396555;456740;
Sách tiếng Việt ,Sách kinh tế,573633,Mật Mã Văn Hóa,57670,4.3,8,548026;548033;547465;481174;
Sách tiếng Việt ,Sách kinh tế,468371,Phương Pháp Học Tập Thông Minh,95200,4.6,13,None
Sách kỹ năng - Sống đẹp,Sách tư duy - Kỹ năng sống,826233,Lập Trình Và Cuộc Sống,111300,4.2,9,825937;906795;904921;831437;
Sách tiếng Việt ,Sách Tham Khảo,635062,Cẩm Nang Sử Dụng Bảng Tuần Hoàn Các Nguyên Tố Hóa Học,8000,4.3,10,None
Sách tiếng Việt ,Sách văn học,541301,Combo Những Người Khốn Khổ (Trọn Bộ 2 Tập),251250,4.3,10,None
Sách tiếng Việt ,Sách Tôn Giáo - Tâm Linh,436986,Kinh Mi Tiên Vấn Đáp,152000,5,7,490940;505083;503750;
Sách kỹ năng - Sống đẹp,Sách nghệ thuật sống đẹp,754232,Sống Không Hối Tiếc - Tuổi 20 Nhiệt Huyết,59000,5,6,707569;702722;876460;876122;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,425018,Bài Tập Viết Lại Câu Tiếng Anh (Không CD),32200,4.1,20,403875;390650;411811;
Sổ Tay Các Loại,Sổ tay ghi chú,1861393,Sổ Lò Xo Devyt A5 160 Trang Đl70/92 - Cuộc Sống,15000,4.3,4,None
Sách văn học,Light novel,1667157,Sói Và Gia Vị (Tập 7),58000,5,4,1618169;1639709;1639717;1661961;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,595724,Giáo Trình Chuẩn HSK 4 Bài Học (Tập 1),193800,5,4,595726;595738;595751;547134;
Văn học Việt Nam,Truyện trinh thám - Phiêu lưu,2119903,Minh Mạng Mật Chỉ,90300,5,4,2120145;2108021;2202105;2120143;
Sách tiếng Việt ,Sách văn học,573871,Mắc Bẫy,59000,5,2,543051;527007;534902;
Móc Khóa - Phụ Kiện Trang Trí,Móc Khóa   ,2155357,Móc Khóa Nobita’s Treasure Island - Xê kô,12000,5,2,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",2291101,One Piece - Tập 84 (Bìa Rời),17355,5,1,2291093;2291095;2291103;2291099;
Sách tiếng Việt ,Sách văn học,362130,Lâu Đài Người Bán Nón (Tiểu Thuyết),80000,4.6,14,366901;360534;373826;
Sách tiếng Việt ,Từ Điển,564208,Từ Điển Anh - Anh - Việt (Phiên Bản Đặc Biệt - Dưới Ánh Mặt Trời),185500,4.6,14,None
Văn học nước ngoài,Tiểu thuyết ,2649259,Chỉ Ngu Ngơ Mới Biết Cười,126000,0,0,None
Sách văn học,Truyện giả tưởng,2782213,Dị Chủng 2 - Tàn Thế,90000,3,1,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",393698,Shin - Cậu Bé Bút Chì (Tập 50) - 2014,14240,4.6,5,None
Sách tiếng Việt ,Sách văn học,343510,Thế Giới Tươi Đẹp Của Marcelo,42500,4.6,10,340129;373812;371733;376829;
Sách tiếng Việt ,Sách văn học,584777,Tội Lỗi Không Chứng Cứ ,93750,4.5,9,500483;486350;416425;492876;
Sách tiếng Việt ,Sách thiếu nhi ,429440,Thơ Hay Cho Bé Mầm Non (Tập 2),47000,4.8,4,429441;370189;370172;
Sách tiếng Việt ,Sách văn học,489368,Vũ Trọng Phụng Tuyển Tập,64000,4.2,15,495502;851095;461340;459771;
Sách tiếng Việt ,Sách văn học,510486,Ba Người Lính Ngự Lâm (Khang Việt),108000,4.6,13,510482;571448;510195;571210;
Sách tiếng Việt ,Sách kinh tế,445994,Sự Liều Lĩnh Vĩ Đại,62300,4.2,14,555338;531472;371299;371296;
Sách tiếng Việt ,Sách văn học,550409,Hạnh Phúc Là… (Phần 2),64500,4.8,5,492412;423608;539189;554469;
Sách Văn Hoá - Du Lịch,Sách Văn hóa - Du lịch ,1590663,Hộ Chiếu Xanh: Hành Trang Của Những Công Dân Toàn Cầu – Hành Trình Ra Biển Lớn,104300,4.4,8,1205101;1661333;1661335;1661337;
Sách kinh tế,Bài học kinh doanh,1063974,Hiệu Ứng Chim Mồi - Tập 2 (Tái Bản Lần 1),80000,4.7,3,1063972;1080548;894825;1063982;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,573006,Xuyên Qua Nỗi Sợ (Tái Bản),59000,4.7,3,558078;362705;515082;
Sách tiếng Việt ,Sách văn học,375524,Hòn Đất,55300,4.8,11,None
Sách tiếng Việt ,Sách văn học,428920,Không Gia Đình,121600,4.9,10,518165;543206;717165;533107;
Bút - Viết các loại,Bút Xóa - Xóa Kéo,359655,Bút Xóa Stabilo CPS88,33000,4.2,21,None
Sách tiếng Việt ,Sách văn học,457416,Nghe Nói Mình Chia Tay .,55300,4.2,24,455976;582134;439191;537540;
Sách tiếng Việt ,Sách văn học,396798,Phải Lấy Người Như Anh (Tái Bản 2014),52500,4.2,24,428434;406930;374687;
Sách tiếng Việt ,Sách văn học,424460,Sử Ký Tư Mã Thiên (Tái Bản 2015),110000,4.2,24,None
Sách tiếng Việt ,Sách Tôn Giáo - Tâm Linh,2473629,Tìm Bình Yên Trong Gia Đình (Tái Bản),63000,4,1,None
Sách tiếng Việt ,Sách thiếu nhi ,448167,Vì Sao Tớ Không Nên Ích Kỉ? (Tái Bản 2017),12000,4,1,None
Văn học Việt Nam,Truyện ngắn – Tản văn ,798733,Thích Là Nhích,90000,4.7,8,798661;1044670;1027759;691861;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",398311,One Piece (Tái Bản 2014) - Tập 4,17355,4.9,8,399663;402291;396225;449367;
Văn phòng phẩm - Quà lưu niệm,Sổ Tay Các Loại,519308,Notebook - Happiness Is A Journey Not A Destination (Gáy Lò Xo),32000,4.9,8,None
Sách tiếng Việt ,Sách Học Ngoại Ngữ,366510,Lessons For IELTS - Writing,176800,4.8,10,437996;437969;437705;443241;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,466137,Cặp Tài Liệu 5558 Deli,76000,4.6,7,None
Sách tiếng Việt ,Sách văn học,347970,Chỉ Có Thể Là Anh,59000,4.3,21,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",348311,Nhóc Miko: Cô Bé Nhí Nhảnh - Tập 9,18000,4.8,12,348324;405777;350196;348331;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",350485,Nhóc Miko: Cô Bé Nhí Nhảnh - Tập 22,18000,4.8,12,348337;350488;349590;
Văn phòng phẩm - Quà lưu niệm,Tập Vở Học Sinh,2138775,Lốc 5 Cuốn Tập Campus B5 Doraemon Nobita's Treasure Island NB-BDTR200 (200 Trang) - Mẫu Ngẫu Nhiên,154000,2.5,2,None
Sách tiếng Việt ,Sách thiếu nhi ,571321,Lớn Lên Cùng Thiên Nhiên (Tập 3) - Hạt Giống Rong Chơi,25200,4.7,7,571317;540524;752483;572669;
Sách tiếng Việt ,Sách văn học,396794,Series Biên Niên Sử Nhà Kane - Phần 1: Kim Tự Tháp Đỏ (Tái Bản 2014),102000,4.7,11,429017;419248;410378;467822;
Sách tiếng Việt ,Sách văn học,528614,Chân Đi Không Hết Một Cuộc Tình,69000,4.1,25,None
Sách tiếng Việt ,Sách văn học,543180,Combo Hồng Lâu Mộng (Trọn Bộ 3 Tập),291000,4.2,19,541301;541356;541342;
Sách tiếng Việt ,Sách văn học,475396,Dương Thụy - Tôi Nghĩ Tôi Thích Nước Mỹ,71760,4,17,425910;391699;427992;411177;
Sách tiếng Việt ,Sách văn học,577156,Nhân Hình Quán,73500,3.9,20,575328;552179;572781;566896;
Văn học Việt Nam,Tiểu thuyết,824170,Dù Sợ Vẫn Cứ Yêu,58800,3.7,44,951270;568846;938522;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,571873,Combo Đánh Thức Con Người Phi Thường Trong Bạn + Đánh Thức Năng Lực Vô Hạn (Tái Bản),160600,3.8,4,561276;358750;575282;
Sách tiếng Việt ,Giáo Trình Đại Học - Cao Đẳng,1275153,Phân Tích Báo Cáo Tài Chính - Hướng Dẫn Thực Hành,162500,3.7,6,None
Sách tiếng Việt ,Sách văn học,484642,Combo Đêm Định Mệnh (Trọn Bộ 3 Tập),250000,4.3,16,539426;362194;539440;579936;
Văn học nước ngoài,Truyện ngắn,2450381,Không Gia Đình - Bìa Cứng (Tái Bản 2018),112500,4.7,9,2446239;2435523;2435743;2442163;
Sách tiếng Việt ,Sách văn học,413700,Sự Thật Về Vụ Án Harry Quebert Hay Chuyện Nàng Nola,136500,4.4,17,573320;375842;455627;
Sách tiếng Việt ,Sách kinh tế,508457,Cứ Đi Để Lối Thành Đường,56940,4.5,7,543345;448400;481899;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",438363,Love So Life (Tập 1),9000,5,9,None
Văn học Việt Nam,Truyện ngắn – Tản văn ,904929,Đôi Khi Tôi Chỉ Muốn Là Ai Đó Của Ai,58500,4.3,10,999831;951571;1346337;
Sách tiếng Việt ,Sách văn học,517325,Những Cô Gái Ồn Ào - 365 Ngày Trong Thế Giới PR,66750,4.3,10,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",414903,Thám Tử Lừng Danh Conan Tập 55 (Tái Bản 2014),16020,5,7,414859;419500;414863;414906;
Sách tiếng Việt ,Sách văn học,392666,Phá Lãng Trùy,33750,4.1,18,470911;393617;532728;420141;
Sách tiếng Việt ,Sách văn học,517463,Thanh Kiếm Mùa Hè (Phần 1 Series Magnus Chase Và Các Vị Thần Của Asgard),105700,5,6,429017;413676;432199;427932;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",393906,Doraemon  - Truyện Dài - Tập 4 - Nobita Và Lâu Đài Dưới Đáy Biển (2014),14240,5,6,361504;361499;361503;
Văn học Việt Nam,Phóng sự - Ký sự,2582929,Sài Gòn Vang Bóng,63000,5,6,None
Sách tiếng Việt ,Sách văn học,485261,Chí Phèo (Tập Truyện Ngắn),30000,5,5,485249;485259;485256;453661;
Sách tiếng Việt ,Sách thiếu nhi ,429441,Thơ Hay Cho Bé Mầm Non (Tập 1),45000,4.4,9,429440;370189;370172;
Sách thiếu nhi ,Truyện tranh Ehon,1660865,Ehon Song Ngữ - Kururinpa 1: Đây Là Ai? – Who Am I?,29250,5,3,1660869;691763;592889;602179;
Sách thiếu nhi ,Truyện kể cho bé,2263785,Combo Trong Bụng Con Cá Có Một Con Mèo ( Trọn Bộ 8 Cuốn ),234000,5,3,2263779;2263769;2263775;2263767;
Sách văn học,Truyện tranh,2803805,Tiệm Đồ Cổ Á Xá - Truyện Tranh (Tập 3),51750,5,3,None
Sách tiếng Việt ,Sách văn học,399185,Đeo Lens Nhìn Đời,40600,4.5,16,460627;426743;455910;
Văn học Việt Nam,Truyện ngắn – Tản văn ,3141377,Lớp Học Mật Ngữ (Tập 9),22500,5,2,None
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",3010587,Mix Tập 6,18000,5,2,None
Văn phòng phẩm - Quà lưu niệm,Flashcards,466605,Flashcard Dạy Trẻ Theo Phương Pháp Glenn Doman - Bộ Phận Cơ Thể,38000,4,5,None
Sách thiếu nhi ,Mẫu giáo (0 - 6 tuổi),566073,Bộ Sách Rèn Luyện Trí Thông Minh - Phát Triển Trí Tuệ 1088 Câu Đố - Dành Cho Trẻ Từ 4 Đến 5 Tuổi (Tập 2),31500,5,1,571114;571107;571111;626902;
Sách kinh tế,"Sách quản trị, lãnh đạo",2209269,Tứ Thư Lãnh Đạo - Thuật Lãnh Đạo (Tái Bản),97000,5,1,2208377;2167501;2196161;2126449;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,576658,Vở Tập Viết Chữ Hán 8419,25200,5,1,576659;544692;411728;428610;
Sách tiếng Việt ,Sách thiếu nhi ,425160,Nhắt Stuart (Tái Bản 2014),30000,4.6,14,573726;406726;406750;
Văn học nước ngoài,Tiểu thuyết ,3023401,Nhật Ký Già Si,73500,0,0,None
Văn học nước ngoài,Tiểu thuyết ,1283221,Người Mẹ Lang Thang (Tặng Kèm Bookmark Búp Bê Cầu Mưa),73500,3.9,16,1367475;1379839;1219975;902547;
Sách tiếng Việt ,Sách thiếu nhi ,548571,Ehon - Thực Phẩm Tâm Hồn Cho Bé - Xe Tuần Tra Cố Lên Nhé!,35100,4.8,6,548572;548573;548570;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,365794,Collins - Get Ready For IELTS - Listening (Kèm 2 CD),134400,3.6,5,365800;416764;365791;365780;
Sách tiếng Việt ,Sách văn học,345544,Thần Điêu Hiệp Lữ (Bộ 8 Quyển 2012),425250,4.7,12,342368;456073;484513;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",414722,Thám Tử Lừng Danh Conan Tập 6 (Tái Bản 2014),16020,4.5,9,414713;414810;414720;414715;
Sách văn học,Truyện ngắn - Tản văn,2272607,Bóng Đá – 12 Vì Tinh Tú,73000,4.2,7,2258153;2282161;2282049;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,555486,Cẩm Nang Tư Duy Ngụy Biện,21000,3.9,7,555497;343535;392605;479633;
Sách kinh tế,"Sách quản trị, lãnh đạo",686525,24/8 - Để Dẫn Đầu Trong Mọi Cuộc Đua,37500,3.9,7,440574;981462;992001;
Văn học nước ngoài,Truyện kinh dị,1042922,Độc Giả Thứ 7,119250,4.2,14,817992;985437;1044884;1044968;
Sách tiếng Việt ,Sách kinh tế,487001,Chiến Lược Cạnh Tranh (Tái Bản 2016),144900,4.8,5,None
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Văn Phòng,452470,Bìa lỗ (100 cái/ xấp) Top Point US-LW110 Usign,61000,4.7,3,None
Văn học nước ngoài,Tiểu thuyết ,1402569,Tiệm Sách Cũ Biblia (Tập 5),71250,4.3,14,1444411;1324181;1419677;1379839;
Sách tiếng Việt ,Sách văn học,471776,Đến Phủ Khai Phong Làm Nhân Viên Công Vụ - Tập 2 (Tái Bản),89600,4.8,11,444195;458133;361784;
Sách tiếng Việt ,Sách Kiến Thức Tổng Hợp,572427,Bí Ẩn Mãi Mãi Là Bí Ẩn (Tập 1),32300,4.8,11,585282;585277;598731;576377;
Fiction - Literature,Science Fiction & Fantasy,508406,The Hobbit And The Lord Of the Rings Boxed Set,675000,4.8,11,None
Bút - Viết các loại,Bút Chì - Ruột Bút Chì,457433,Bút Chì Kim Kỹ Thuật Bấm Inox Pentel 0.9mm - PG519-G,108000,4.6,12,None
Sách tiếng Việt ,Sách văn học,413693,Eleanor & Park,82600,4.6,12,427898;495482;385824;381239;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,574582,Đánh Thức Năng Lực Vô Hạn (Tái Bản),67000,3.5,6,486483;575282;540087;486513;
Sách tiếng Việt ,Sách kinh tế,627911,D. Trump - Đừng Bao Giờ Bỏ Cuộc (Tái Bản),50700,4.4,3,583680;583678;582569;582423;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,582518,TS Thu Giang - Lão Tử Đạo Đức Kinh,75660,4.4,3,582545;578262;582439;575215;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",449339,One Piece - Tập 1 (Tái Bản 2015),17355,4.8,8,548203;449278;394868;491717;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,437744,Hackers TOEIC Reading,329800,4.8,8,437742;437737;346204;346205;
Sách tiếng Việt ,Sách văn học,373486,10 Huyền Thoại Viking Hay Nhất Mọi Thời Đại,51800,4,1,399810;409359;400079;394460;
"Truyện Tranh, Manga, Comic",Các Truyện Tranh Khác,2354635,Hồ Sơ Mật (Tập 2),35000,4.7,8,2354641;2354639;2362987;2354637;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",1701711,Inuyasha (Tập 7) - Bản Đặc Biệt,60000,4.9,8,1985755;1827653;1985747;1985745;
Sách tiếng Việt ,Sách Y Học,375677,Hiểu Và Dùng Thuốc Đúng,54600,4.9,8,374243;429706;540820;480201;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",512409,Magic Kaito - Treasured Edition (Tập 3),22250,4.8,10,512411;512407;512406;531760;
Sách tiếng Việt ,Sách văn học,455976,Vỡ Vụn Tuổi 20,49600,4.2,21,457416;582054;537540;408895;
Văn phòng phẩm - Quà lưu niệm,Bút Chì Màu - Bút Lông Màu - Sáp Màu,552494,Combo 2 Cọ Nước Marvy 40 - 40F/M-S - Màu Ngẫu Nhiên,84000,4.3,16,None
Sách tiếng Việt ,Sách Tâm lý - Giới tính,698600,Tâm Lý Học Trong Nháy Mắt (Tập 4),75600,4.1,10,859059;868249;558299;1016481;
Sách thiếu nhi ,Mẫu giáo (0 - 6 tuổi),764018,Lift-The-Flap-Lật Mở Khám Phá - First 100 Trucks And Things That Go - 100 Từ Đầu Tiên Về Các Phương Tiện Giao Thông,112500,4.9,7,806660;806542;806366;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",414822,Thám Tử Lừng Danh Conan Tập 63 (Tái Bản 2014),16020,4.9,7,421496;414767;414722;414720;
Sách kinh tế,Sách Marketing - Bán hàng ,5112975,Marketing giỏi phải kiếm được tiền - The end of marketing as we know it,299000,4.7,13,None
Sách tiếng Việt ,Sách văn học,422144,Búp Bê Đang Ngủ (Tái Bản 2018),114000,4.5,10,None
Sách tiếng Việt ,Sách kinh tế,367652,Đừng Để Tiền Làm Rối Đời Ta,53040,4.5,10,394007;461534;412742;
Sách tiếng Việt ,Sách văn học,438979,Tuyển Tập Vũ Trọng Phụng,82500,4.8,9,519905;453668;478617;589492;
Sách tiếng Việt ,Sách thiếu nhi ,365881,Truyện Ngụ Ngôn Aesop (Bộ Túi 12 Cuốn),67200,4.8,9,335579;335578;349574;341586;
Văn phòng phẩm - Quà lưu niệm,Flashcards,457814,Bộ Thẻ Học Tiếng Nhật Hiệu Quả - Hiragana và Katakana (Kèm CD),102000,3.8,24,None
Sách tiếng Việt ,Sách văn học,539426,Hộ Tâm (Trọn Bộ 3 Tập),312750,4.6,11,484642;584854;542669;447875;
